,times,YYYYMMDD,HH,T,SQ,Q,DR,RH,VV,N,U,M,R,S,O,Y,year,month,day,hour,Unnamed: 0,power,active_sessions
107300,2024-01-23 17:00:00,2024-01-23,17,7.9,0.0,0.0,9.0,6.0,56.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,17,2024-01-23 17:00:00,156.94624644890666,49.0
107301,2024-01-23 17:15:00,2024-01-23,17,7.9,0.0,0.0,9.0,6.0,56.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,17,2024-01-23 17:15:00,138.8279465058176,44.0
107302,2024-01-23 17:30:00,2024-01-23,17,7.9,0.0,0.0,9.0,6.0,56.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,17,2024-01-23 17:30:00,112.47747059087,33.0
107303,2024-01-23 17:45:00,2024-01-23,17,7.9,0.0,0.0,9.0,6.0,56.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,17,2024-01-23 17:45:00,77.11004523183132,22.0
107304,2024-01-23 18:00:00,2024-01-23,18,8.3,0.0,0.0,10.0,19.0,61.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,18,2024-01-23 18:00:00,51.03951739179439,13.0
107305,2024-01-23 18:15:00,2024-01-23,18,8.3,0.0,0.0,10.0,19.0,61.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,18,2024-01-23 18:15:00,42.01087858049631,10.0
107306,2024-01-23 18:30:00,2024-01-23,18,8.3,0.0,0.0,10.0,19.0,61.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,18,2024-01-23 18:30:00,30.887280200869206,7.0
107307,2024-01-23 18:45:00,2024-01-23,18,8.3,0.0,0.0,10.0,19.0,61.0,8.0,94.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,18,2024-01-23 18:45:00,30.887280200869206,7.0
107308,2024-01-23 19:00:00,2024-01-23,19,9.1,0.0,0.0,10.0,3.0,47.0,8.0,96.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,19,2024-01-23 19:00:00,30.887280200869206,7.0
107309,2024-01-23 19:15:00,2024-01-23,19,9.1,0.0,0.0,10.0,3.0,47.0,8.0,96.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,19,2024-01-23 19:15:00,21.89856284660767,4.0
107310,2024-01-23 19:30:00,2024-01-23,19,9.1,0.0,0.0,10.0,3.0,47.0,8.0,96.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,19,2024-01-23 19:30:00,10.052493101700623,2.0
107311,2024-01-23 19:45:00,2024-01-23,19,9.1,0.0,0.0,10.0,3.0,47.0,8.0,96.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,19,2024-01-23 19:45:00,2.877027935106077,1.0
107312,2024-01-23 20:00:00,2024-01-23,20,10.100000000000001,0.0,0.0,9.0,6.0,57.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,20,2024-01-23 20:00:00,2.877027935106077,1.0
107313,2024-01-23 20:15:00,2024-01-23,20,10.100000000000001,0.0,0.0,9.0,6.0,57.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,20,2024-01-23 20:15:00,0.0,0.0
107314,2024-01-23 20:30:00,2024-01-23,20,10.100000000000001,0.0,0.0,9.0,6.0,57.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,20,2024-01-23 20:30:00,0.0,0.0
107315,2024-01-23 20:45:00,2024-01-23,20,10.100000000000001,0.0,0.0,9.0,6.0,57.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,20,2024-01-23 20:45:00,0.0,0.0
107316,2024-01-23 21:00:00,2024-01-23,21,11.0,0.0,0.0,8.0,6.0,61.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,21,2024-01-23 21:00:00,0.0,0.0
107317,2024-01-23 21:15:00,2024-01-23,21,11.0,0.0,0.0,8.0,6.0,61.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,21,2024-01-23 21:15:00,0.0,0.0
107318,2024-01-23 21:30:00,2024-01-23,21,11.0,0.0,0.0,8.0,6.0,61.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,21,2024-01-23 21:30:00,0.0,0.0
107319,2024-01-23 21:45:00,2024-01-23,21,11.0,0.0,0.0,8.0,6.0,61.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,1,21,2024-01-23 21:45:00,0.0,0.0
107320,2024-01-23 22:00:00,2024-01-23,22,12.200000000000001,0.0,0.0,0.0,0.0,70.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,22,2024-01-23 22:00:00,0.0,0.0
107321,2024-01-23 22:15:00,2024-01-23,22,12.200000000000001,0.0,0.0,0.0,0.0,70.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,22,2024-01-23 22:15:00,0.0,0.0
107322,2024-01-23 22:30:00,2024-01-23,22,12.200000000000001,0.0,0.0,0.0,0.0,70.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,22,2024-01-23 22:30:00,0.0,0.0
107323,2024-01-23 22:45:00,2024-01-23,22,12.200000000000001,0.0,0.0,0.0,0.0,70.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,22,2024-01-23 22:45:00,0.0,0.0
107324,2024-01-23 23:00:00,2024-01-23,23,13.0,0.0,0.0,0.0,0.0,70.0,8.0,85.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,23,2024-01-23 23:00:00,0.0,0.0
107325,2024-01-23 23:15:00,2024-01-23,23,13.0,0.0,0.0,0.0,0.0,70.0,8.0,85.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,23,2024-01-23 23:15:00,0.0,0.0
107326,2024-01-23 23:30:00,2024-01-23,23,13.0,0.0,0.0,0.0,0.0,70.0,8.0,85.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,23,2024-01-23 23:30:00,0.0,0.0
107327,2024-01-23 23:45:00,2024-01-23,23,13.0,0.0,0.0,0.0,0.0,70.0,8.0,85.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,23,2024-01-23 23:45:00,0.0,0.0
107328,2024-01-24 00:00:00,2024-01-24,00,8.0,0.0,0.0,0.0,0.0,64.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,0,2024-01-24 00:00:00,0.0,0.0
107329,2024-01-24 00:15:00,2024-01-24,00,8.0,0.0,0.0,0.0,0.0,64.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,0,2024-01-24 00:15:00,0.0,0.0
107330,2024-01-24 00:30:00,2024-01-24,00,8.0,0.0,0.0,0.0,0.0,64.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,0,2024-01-24 00:30:00,0.0,0.0
107331,2024-01-24 00:45:00,2024-01-24,00,8.0,0.0,0.0,0.0,0.0,64.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,0,2024-01-24 00:45:00,0.0,0.0
107332,2024-01-24 01:00:00,2024-01-24,01,12.100000000000001,0.0,0.0,7.0,4.0,30.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,1,2024-01-24 01:00:00,0.0,0.0
107333,2024-01-24 01:15:00,2024-01-24,01,12.100000000000001,0.0,0.0,7.0,4.0,30.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,1,2024-01-24 01:15:00,0.0,0.0
107334,2024-01-24 01:30:00,2024-01-24,01,12.100000000000001,0.0,0.0,7.0,4.0,30.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,1,2024-01-24 01:30:00,0.0,0.0
107335,2024-01-24 01:45:00,2024-01-24,01,12.100000000000001,0.0,0.0,7.0,4.0,30.0,8.0,95.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,1,2024-01-24 01:45:00,0.0,0.0
107336,2024-01-24 02:00:00,2024-01-24,02,12.5,0.0,0.0,9.0,7.0,65.0,8.0,91.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,2,2024-01-24 02:00:00,0.0,0.0
107337,2024-01-24 02:15:00,2024-01-24,02,12.5,0.0,0.0,9.0,7.0,65.0,8.0,91.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,2,2024-01-24 02:15:00,0.0,0.0
107338,2024-01-24 02:30:00,2024-01-24,02,12.5,0.0,0.0,9.0,7.0,65.0,8.0,91.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,2,2024-01-24 02:30:00,0.0,0.0
107339,2024-01-24 02:45:00,2024-01-24,02,12.5,0.0,0.0,9.0,7.0,65.0,8.0,91.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,2,2024-01-24 02:45:00,0.0,0.0
107340,2024-01-24 03:00:00,2024-01-24,03,12.700000000000001,0.0,0.0,0.0,-1.0,70.0,8.0,84.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,3,2024-01-24 03:00:00,0.0,0.0
107341,2024-01-24 03:15:00,2024-01-24,03,12.700000000000001,0.0,0.0,0.0,-1.0,70.0,8.0,84.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,3,2024-01-24 03:15:00,0.0,0.0
107342,2024-01-24 03:30:00,2024-01-24,03,12.700000000000001,0.0,0.0,0.0,-1.0,70.0,8.0,84.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,3,2024-01-24 03:30:00,0.0,0.0
107343,2024-01-24 03:45:00,2024-01-24,03,12.700000000000001,0.0,0.0,0.0,-1.0,70.0,8.0,84.0,0.0,1.0,0.0,0.0,0.0,2024,1,2,3,2024-01-24 03:45:00,0.0,0.0
107344,2024-01-24 04:00:00,2024-01-24,04,11.8,0.0,0.0,0.0,0.0,70.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,4,2024-01-24 04:00:00,0.0,0.0
107345,2024-01-24 04:15:00,2024-01-24,04,11.8,0.0,0.0,0.0,0.0,70.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,4,2024-01-24 04:15:00,0.0,0.0
107346,2024-01-24 04:30:00,2024-01-24,04,11.8,0.0,0.0,0.0,0.0,70.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,4,2024-01-24 04:30:00,0.0,0.0
107347,2024-01-24 04:45:00,2024-01-24,04,11.8,0.0,0.0,0.0,0.0,70.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,4,2024-01-24 04:45:00,0.0,0.0
107348,2024-01-24 05:00:00,2024-01-24,05,11.200000000000001,0.0,0.0,0.0,0.0,64.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,5,2024-01-24 05:00:00,0.0,0.0
107349,2024-01-24 05:15:00,2024-01-24,05,11.200000000000001,0.0,0.0,0.0,0.0,64.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,5,2024-01-24 05:15:00,0.0,0.0
107350,2024-01-24 05:30:00,2024-01-24,05,11.200000000000001,0.0,0.0,0.0,0.0,64.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,5,2024-01-24 05:30:00,0.0,0.0
107351,2024-01-24 05:45:00,2024-01-24,05,11.200000000000001,0.0,0.0,0.0,0.0,64.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,5,2024-01-24 05:45:00,0.0,0.0
107352,2024-01-24 06:00:00,2024-01-24,06,11.3,0.0,0.0,0.0,0.0,63.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,6,2024-01-24 06:00:00,0.0,0.0
107353,2024-01-24 06:15:00,2024-01-24,06,11.3,0.0,0.0,0.0,0.0,63.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,6,2024-01-24 06:15:00,4.129315132798095,2.0
107354,2024-01-24 06:30:00,2024-01-24,06,11.3,0.0,0.0,0.0,0.0,63.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,6,2024-01-24 06:30:00,7.157271216384494,5.0
107355,2024-01-24 06:45:00,2024-01-24,06,11.3,0.0,0.0,0.0,0.0,63.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,6,2024-01-24 06:45:00,14.959741964064229,7.0
107356,2024-01-24 07:00:00,2024-01-24,07,10.600000000000001,0.0,0.0,0.0,0.0,61.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,7,2024-01-24 07:00:00,22.25165933436628,9.0
107357,2024-01-24 07:15:00,2024-01-24,07,10.600000000000001,0.0,0.0,0.0,0.0,61.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,7,2024-01-24 07:15:00,36.68284452185619,13.0
107358,2024-01-24 07:30:00,2024-01-24,07,10.600000000000001,0.0,0.0,0.0,0.0,61.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,7,2024-01-24 07:30:00,50.48446717576484,18.0
107359,2024-01-24 07:45:00,2024-01-24,07,10.600000000000001,0.0,0.0,0.0,0.0,61.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,7,2024-01-24 07:45:00,57.41256529807591,21.0
107360,2024-01-24 08:00:00,2024-01-24,08,10.200000000000001,0.0,1.0,0.0,0.0,61.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,8,2024-01-24 08:00:00,64.8166311391772,25.0
107361,2024-01-24 08:15:00,2024-01-24,08,10.200000000000001,0.0,1.0,0.0,0.0,61.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,8,2024-01-24 08:15:00,95.826199711387,36.0
107362,2024-01-24 08:30:00,2024-01-24,08,10.200000000000001,0.0,1.0,0.0,0.0,61.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,8,2024-01-24 08:30:00,151.99100957297244,52.0
107363,2024-01-24 08:45:00,2024-01-24,08,10.200000000000001,0.0,1.0,0.0,0.0,61.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,8,2024-01-24 08:45:00,207.2047561047315,66.0
107364,2024-01-24 09:00:00,2024-01-24,09,10.5,2.0,18.0,0.0,0.0,61.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,9,2024-01-24 09:00:00,266.9178016359808,82.0
107365,2024-01-24 09:15:00,2024-01-24,09,10.5,2.0,18.0,0.0,0.0,61.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,9,2024-01-24 09:15:00,296.0426984774531,91.0
107366,2024-01-24 09:30:00,2024-01-24,09,10.5,2.0,18.0,0.0,0.0,61.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,9,2024-01-24 09:30:00,324.903312185575,98.0
107367,2024-01-24 09:45:00,2024-01-24,09,10.5,2.0,18.0,0.0,0.0,61.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,9,2024-01-24 09:45:00,341.6860706109508,102.0
107368,2024-01-24 10:00:00,2024-01-24,10,10.9,7.0,50.0,0.0,0.0,62.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,10,2024-01-24 10:00:00,348.8587646819046,104.0
107369,2024-01-24 10:15:00,2024-01-24,10,10.9,7.0,50.0,0.0,0.0,62.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,10,2024-01-24 10:15:00,358.31953425196104,107.0
107370,2024-01-24 10:30:00,2024-01-24,10,10.9,7.0,50.0,0.0,0.0,62.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,10,2024-01-24 10:30:00,375.0956285588914,109.0
107371,2024-01-24 10:45:00,2024-01-24,10,10.9,7.0,50.0,0.0,0.0,62.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,10,2024-01-24 10:45:00,378.0353936032637,108.0
107372,2024-01-24 11:00:00,2024-01-24,11,10.8,5.0,68.0,0.0,0.0,62.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,11,2024-01-24 11:00:00,381.1681056933808,110.0
107373,2024-01-24 11:15:00,2024-01-24,11,10.8,5.0,68.0,0.0,0.0,62.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,11,2024-01-24 11:15:00,395.00575647231824,112.0
107374,2024-01-24 11:30:00,2024-01-24,11,10.8,5.0,68.0,0.0,0.0,62.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,11,2024-01-24 11:30:00,387.4240307628679,110.0
107375,2024-01-24 11:45:00,2024-01-24,11,10.8,5.0,68.0,0.0,0.0,62.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,11,2024-01-24 11:45:00,381.4969589396634,109.0
107376,2024-01-24 12:00:00,2024-01-24,12,11.0,4.0,61.0,0.0,0.0,65.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,12,2024-01-24 12:00:00,373.8659781193655,107.0
107377,2024-01-24 12:15:00,2024-01-24,12,11.0,4.0,61.0,0.0,0.0,65.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,12,2024-01-24 12:15:00,338.75857455049555,100.0
107378,2024-01-24 12:30:00,2024-01-24,12,11.0,4.0,61.0,0.0,0.0,65.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,12,2024-01-24 12:30:00,312.41055375928335,96.0
107379,2024-01-24 12:45:00,2024-01-24,12,11.0,4.0,61.0,0.0,0.0,65.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,12,2024-01-24 12:45:00,314.6511392593704,97.0
107380,2024-01-24 13:00:00,2024-01-24,13,10.700000000000001,3.0,61.0,0.0,0.0,65.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,13,2024-01-24 13:00:00,348.9398933103854,100.0
107381,2024-01-24 13:15:00,2024-01-24,13,10.700000000000001,3.0,61.0,0.0,0.0,65.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,13,2024-01-24 13:15:00,359.83396039704564,102.0
107382,2024-01-24 13:30:00,2024-01-24,13,10.700000000000001,3.0,61.0,0.0,0.0,65.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,13,2024-01-24 13:30:00,347.3374452943403,99.0
107383,2024-01-24 13:45:00,2024-01-24,13,10.700000000000001,3.0,61.0,0.0,0.0,65.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,13,2024-01-24 13:45:00,331.3331243207444,97.0
107384,2024-01-24 14:00:00,2024-01-24,14,10.5,0.0,38.0,0.0,0.0,65.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,14,2024-01-24 14:00:00,316.09960204364654,94.0
107385,2024-01-24 14:15:00,2024-01-24,14,10.5,0.0,38.0,0.0,0.0,65.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,14,2024-01-24 14:15:00,293.0926342010528,88.0
107386,2024-01-24 14:30:00,2024-01-24,14,10.5,0.0,38.0,0.0,0.0,65.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,14,2024-01-24 14:30:00,296.3412618763899,87.0
107387,2024-01-24 14:45:00,2024-01-24,14,10.5,0.0,38.0,0.0,0.0,65.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,14,2024-01-24 14:45:00,292.6820333376488,86.0
107388,2024-01-24 15:00:00,2024-01-24,15,10.200000000000001,2.0,23.0,0.0,0.0,65.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,15,2024-01-24 15:00:00,285.02038726630343,85.0
107389,2024-01-24 15:15:00,2024-01-24,15,10.200000000000001,2.0,23.0,0.0,0.0,65.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,15,2024-01-24 15:15:00,262.269812402076,79.0
107390,2024-01-24 15:30:00,2024-01-24,15,10.200000000000001,2.0,23.0,0.0,0.0,65.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,15,2024-01-24 15:30:00,242.8045826275717,74.0
107391,2024-01-24 15:45:00,2024-01-24,15,10.200000000000001,2.0,23.0,0.0,0.0,65.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,15,2024-01-24 15:45:00,246.21047816439597,76.0
107392,2024-01-24 16:00:00,2024-01-24,16,9.8,3.0,9.0,0.0,0.0,64.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,16,2024-01-24 16:00:00,237.8419145380115,73.0
107393,2024-01-24 16:15:00,2024-01-24,16,9.8,3.0,9.0,0.0,0.0,64.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,16,2024-01-24 16:15:00,219.5326688927553,67.0
107394,2024-01-24 16:30:00,2024-01-24,16,9.8,3.0,9.0,0.0,0.0,64.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,16,2024-01-24 16:30:00,217.0623733139284,66.0
107395,2024-01-24 16:45:00,2024-01-24,16,9.8,3.0,9.0,0.0,0.0,64.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,16,2024-01-24 16:45:00,208.3620404877442,63.0
107396,2024-01-24 17:00:00,2024-01-24,17,9.700000000000001,0.0,0.0,0.0,0.0,66.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,17,2024-01-24 17:00:00,190.43518290603944,57.0
107397,2024-01-24 17:15:00,2024-01-24,17,9.700000000000001,0.0,0.0,0.0,0.0,66.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,17,2024-01-24 17:15:00,180.82335709254195,51.0
107398,2024-01-24 17:30:00,2024-01-24,17,9.700000000000001,0.0,0.0,0.0,0.0,66.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,17,2024-01-24 17:30:00,134.28623618620594,38.0
107399,2024-01-24 17:45:00,2024-01-24,17,9.700000000000001,0.0,0.0,0.0,0.0,66.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,17,2024-01-24 17:45:00,95.5292035151992,29.0
107400,2024-01-24 18:00:00,2024-01-24,18,9.3,0.0,0.0,0.0,0.0,65.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,18,2024-01-24 18:00:00,66.112753261624,24.0
107401,2024-01-24 18:15:00,2024-01-24,18,9.3,0.0,0.0,0.0,0.0,65.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,18,2024-01-24 18:15:00,47.12409708527518,16.0
107402,2024-01-24 18:30:00,2024-01-24,18,9.3,0.0,0.0,0.0,0.0,65.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,18,2024-01-24 18:30:00,38.1594295230621,12.0
107403,2024-01-24 18:45:00,2024-01-24,18,9.3,0.0,0.0,0.0,0.0,65.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,18,2024-01-24 18:45:00,34.54031701135101,11.0
107404,2024-01-24 19:00:00,2024-01-24,19,9.1,0.0,0.0,0.0,0.0,64.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,19,2024-01-24 19:00:00,30.44369926011996,9.0
107405,2024-01-24 19:15:00,2024-01-24,19,9.1,0.0,0.0,0.0,0.0,64.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,19,2024-01-24 19:15:00,30.44369926011996,9.0
107406,2024-01-24 19:30:00,2024-01-24,19,9.1,0.0,0.0,0.0,0.0,64.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,19,2024-01-24 19:30:00,28.775216104820043,8.0
107407,2024-01-24 19:45:00,2024-01-24,19,9.1,0.0,0.0,0.0,0.0,64.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,19,2024-01-24 19:45:00,28.775216104820043,8.0
107408,2024-01-24 20:00:00,2024-01-24,20,9.0,0.0,0.0,0.0,0.0,66.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,20,2024-01-24 20:00:00,27.415456401880185,7.0
107409,2024-01-24 20:15:00,2024-01-24,20,9.0,0.0,0.0,0.0,0.0,66.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,20,2024-01-24 20:15:00,27.415456401880185,7.0
107410,2024-01-24 20:30:00,2024-01-24,20,9.0,0.0,0.0,0.0,0.0,66.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,20,2024-01-24 20:30:00,9.749913281620143,4.0
107411,2024-01-24 20:45:00,2024-01-24,20,9.0,0.0,0.0,0.0,0.0,66.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,20,2024-01-24 20:45:00,0.0,0.0
107412,2024-01-24 21:00:00,2024-01-24,21,9.1,0.0,0.0,0.0,0.0,67.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,21,2024-01-24 21:00:00,0.0,0.0
107413,2024-01-24 21:15:00,2024-01-24,21,9.1,0.0,0.0,0.0,0.0,67.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,21,2024-01-24 21:15:00,0.0,0.0
107414,2024-01-24 21:30:00,2024-01-24,21,9.1,0.0,0.0,0.0,0.0,67.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,21,2024-01-24 21:30:00,0.0,0.0
107415,2024-01-24 21:45:00,2024-01-24,21,9.1,0.0,0.0,0.0,0.0,67.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,21,2024-01-24 21:45:00,0.0,0.0
107416,2024-01-24 22:00:00,2024-01-24,22,9.4,0.0,0.0,0.0,0.0,68.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,22,2024-01-24 22:00:00,0.0,0.0
107417,2024-01-24 22:15:00,2024-01-24,22,9.4,0.0,0.0,0.0,0.0,68.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,22,2024-01-24 22:15:00,0.0,0.0
107418,2024-01-24 22:30:00,2024-01-24,22,9.4,0.0,0.0,0.0,0.0,68.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,22,2024-01-24 22:30:00,0.0,0.0
107419,2024-01-24 22:45:00,2024-01-24,22,9.4,0.0,0.0,0.0,0.0,68.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,22,2024-01-24 22:45:00,0.0,0.0
107420,2024-01-24 23:00:00,2024-01-24,23,9.0,0.0,0.0,0.0,0.0,65.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,23,2024-01-24 23:00:00,0.0,0.0
107421,2024-01-24 23:15:00,2024-01-24,23,9.0,0.0,0.0,0.0,0.0,65.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,23,2024-01-24 23:15:00,0.0,0.0
107422,2024-01-24 23:30:00,2024-01-24,23,9.0,0.0,0.0,0.0,0.0,65.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,23,2024-01-24 23:30:00,0.0,0.0
107423,2024-01-24 23:45:00,2024-01-24,23,9.0,0.0,0.0,0.0,0.0,65.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,2024,1,2,23,2024-01-24 23:45:00,0.0,0.0
107424,2024-01-25 00:00:00,2024-01-25,00,9.9,0.0,0.0,0.0,0.0,61.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,2024,1,3,0,2024-01-25 00:00:00,0.0,0.0
107425,2024-01-25 00:15:00,2024-01-25,00,9.9,0.0,0.0,0.0,0.0,61.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,2024,1,3,0,2024-01-25 00:15:00,0.0,0.0
