,actual,pred
625,4945.0,31596.773
626,4599.0,43124.773
627,6236.0,36679.87
628,6094.0,39979.695
629,9351.0,36021.496
630,9848.0,35690.3
631,10082.0,43922.203
632,11320.0,35390.492
633,5548.0,33418.082
634,5875.999999999999,30460.959
635,3226.9999999999995,31635.293
636,3226.0,29792.943
637,1680.0,33417.598
638,1804.0,33551.586
639,1336.0,29726.332
640,1968.0,31369.129
641,2104.0,18897.348
642,3011.0,17446.607
643,2139.0,22598.568
644,736.0,15700.416
645,0.0,14084.347
646,0.0,10469.76
647,0.0,12573.608
648,0.0,-3359.4097
649,0.0,6316.586
650,0.0,1210.2709
651,0.0,1939.7014
652,0.0,2808.7188
653,0.0,1000.96204
654,0.0,3371.8936
655,0.0,-6813.4453
656,0.0,-3626.4028
657,0.0,-2954.7478
658,0.0,-3390.0881
659,0.0,-2795.688
660,0.0,191.51233
661,0.0,965.1363
662,0.0,-1482.3337
663,0.0,191.3534
664,0.0,6016.537
665,0.0,2904.858
666,0.0,4497.535
667,0.0,457.94128
668,0.0,1128.7903
669,0.0,6593.5483
670,0.0,13852.161
671,0.0,11767.408
672,2790.0,11627.898
673,4325.0,16687.545
674,3424.0,19814.354
675,3784.0,23056.719
676,4426.0,24973.822
677,4478.0,26649.592
678,4505.0,31829.553
679,7543.0,30215.432
680,4945.0,29812.006
681,4599.0,31386.842
682,6236.0,41871.95
683,6094.0,35103.395
684,9351.0,39476.7
685,9848.0,33622.28
686,10082.0,33703.734
687,11320.0,40995.37
688,5548.0,31538.912
689,5875.999999999999,30755.412
690,3226.9999999999995,28197.049
691,3226.0,28994.793
692,1680.0,26600.3
693,1804.0,29836.777
694,1336.0,30534.053
695,1968.0,26911.615
696,2104.0,28676.633
697,3011.0,16961.771
698,2139.0,15305.421
699,736.0,20394.057
700,0.0,13538.049
701,0.0,11491.771
702,0.0,8919.075
703,0.0,10482.534
704,0.0,-4477.089
705,0.0,5694.338
706,0.0,669.1626
707,0.0,1343.671
708,0.0,1729.2238
709,0.0,-93.67151
710,0.0,4000.828
711,0.0,-6138.9224
712,0.0,-3009.0754
713,0.0,-1463.4717
714,0.0,-3706.1875
715,0.0,-2591.643
716,0.0,1450.344
717,0.0,2635.6826
718,0.0,358.44763
719,0.0,2225.9976
720,0.0,8157.082
721,0.0,4659.9497
722,0.0,6605.5044
723,0.0,2620.8213
724,0.0,4590.47
725,0.0,9098.958
726,0.0,16310.652
727,1130.0,14474.314
728,4325.0,13399.133
729,3424.0,17699.342
730,3784.0,21633.113
731,4426.0,25082.053
732,4478.0,28045.91
733,4505.0,27309.285
734,7543.0,33723.6
735,4945.0,31689.957
736,4599.0,31189.516
737,6236.0,32860.496
738,6094.0,42930.29
739,9351.0,35735.695
740,9848.0,38459.1
741,10082.0,34267.406
742,11320.0,33901.42
743,5548.0,41749.312
744,5875.999999999999,31833.027
745,3226.9999999999995,29910.871
746,3226.0,26942.764
747,1680.0,28233.291
748,1804.0,24472.584
749,1336.0,27962.809
750,1968.0,28535.205
751,2104.0,25122.775
752,3011.0,27082.822
753,2139.0,14347.415
754,736.0,13490.287
755,0.0,17994.8
756,0.0,11659.511
757,0.0,11311.313
758,0.0,6473.5933
759,0.0,9322.677
760,0.0,-6854.0986
761,0.0,3887.9165
762,0.0,457.2442
763,0.0,-17.850586
764,0.0,915.4945
765,0.0,-291.40314
766,0.0,2701.3748
767,0.0,-6447.1724
768,0.0,-4427.935
769,0.0,-2072.296
770,0.0,-3367.2222
771,0.0,-2073.8423
772,0.0,2374.9287
773,0.0,2869.2393
774,0.0,291.0265
775,0.0,2711.0625
776,0.0,9373.234
777,0.0,6211.073
778,0.0,7245.8696
779,0.0,3786.1584
780,0.0,4656.615
781,0.0,9924.985
782,1130.0,17846.688
783,1361.0,16470.055
784,3424.0,15532.92
785,3784.0,20847.926
786,4426.0,24079.908
787,4478.0,26205.885
788,4505.0,28995.775
789,7543.0,29005.006
790,4945.0,36059.32
791,4599.0,32129.01
792,6236.0,32758.895
793,6094.0,33498.016
794,9351.0,42879.97
795,9848.0,35266.85
796,10082.0,38287.164
797,11320.0,32384.771
798,5548.0,32582.69
799,5875.999999999999,40259.957
800,3226.9999999999995,30232.09
801,3226.0,28724.133
802,1680.0,25494.688
803,1804.0,26644.521
804,1336.0,21760.55
805,1968.0,25291.465
806,2104.0,26141.018
807,3011.0,22391.973
808,2139.0,24573.121
809,736.0,12882.363
810,0.0,11942.467
811,0.0,16133.768
812,0.0,10132.078
813,0.0,9147.293
814,0.0,5068.527
