,date,actual,pred
399,2023-07-12 12:00:00,14798.0,13973.244
400,2023-07-12 12:15:00,17009.0,13392.296
401,2023-07-12 12:30:00,10039.0,14267.323
402,2023-07-12 12:45:00,16420.0,13907.673
403,2023-07-12 13:00:00,9868.0,14171.111
404,2023-07-12 13:15:00,13467.000000000002,13149.577
405,2023-07-12 13:30:00,5555.0,12725.971
406,2023-07-12 13:45:00,12998.0,12349.329
407,2023-07-12 14:00:00,14939.999999999998,10976.215
408,2023-07-12 14:15:00,7974.0,8850.119
409,2023-07-12 14:30:00,5916.0,8898.137
410,2023-07-12 14:45:00,7815.0,9320.756
411,2023-07-12 15:00:00,6293.999999999999,9355.166
412,2023-07-12 15:15:00,2865.9999999999995,7719.497
413,2023-07-12 15:30:00,3888.0000000000005,6466.035
414,2023-07-12 15:45:00,3129.0,6224.994
415,2023-07-12 16:00:00,2129.0,4930.5347
416,2023-07-12 16:15:00,4151.0,2974.816
417,2023-07-12 16:30:00,4834.0,2029.855
418,2023-07-12 16:45:00,3383.0,1374.1235
419,2023-07-12 17:00:00,2267.0,935.0939
420,2023-07-12 17:15:00,2137.0,523.0051
421,2023-07-12 17:30:00,1582.0,348.99725
422,2023-07-12 17:45:00,1324.0,261.88705
423,2023-07-12 18:00:00,996.0,258.36963
424,2023-07-12 18:15:00,0.0,220.07802
425,2023-07-12 18:30:00,0.0,193.557
426,2023-07-12 18:45:00,0.0,153.3562
427,2023-07-12 19:00:00,746.0,128.61316
428,2023-07-12 19:15:00,955.0,113.141846
429,2023-07-12 19:30:00,1521.0000000000002,218.65092
430,2023-07-12 19:45:00,2019.0,304.61795
431,2023-07-13 06:00:00,2565.0,397.9745
432,2023-07-13 06:15:00,2949.0,1023.1597
433,2023-07-13 06:30:00,3732.0000000000005,1269.8002
434,2023-07-13 06:45:00,4873.0,1819.8007
435,2023-07-13 07:00:00,4281.0,2590.3538
436,2023-07-13 07:15:00,3646.0000000000005,3818.9731
437,2023-07-13 07:30:00,5187.0,5402.7266
438,2023-07-13 07:45:00,7886.999999999999,7294.7915
439,2023-07-13 08:00:00,6310.000000000001,8608.089
440,2023-07-13 08:15:00,6058.0,9873.938
441,2023-07-13 08:30:00,11265.0,10726.315
442,2023-07-13 08:45:00,7886.999999999999,11176.833
443,2023-07-13 09:00:00,10570.0,11454.208
444,2023-07-13 09:15:00,9962.0,11840.656
445,2023-07-13 09:30:00,14655.0,12308.688
446,2023-07-13 09:45:00,14860.0,12777.895
447,2023-07-13 10:00:00,6412.0,12961.536
448,2023-07-13 10:15:00,4239.0,13252.948
449,2023-07-13 10:30:00,10887.0,12718.461
450,2023-07-13 10:45:00,20339.0,12947.7705
451,2023-07-13 11:00:00,12248.0,12632.941
452,2023-07-13 11:15:00,1555.0,11900.203
453,2023-07-13 11:30:00,9514.0,11418.476
454,2023-07-13 11:45:00,10977.0,11466.978
455,2023-07-13 12:00:00,13598.0,11004.46
456,2023-07-13 12:15:00,8841.0,9328.33
457,2023-07-13 12:30:00,15832.000000000002,9197.257
458,2023-07-13 12:45:00,3563.0,11049.797
459,2023-07-13 13:00:00,1438.9999999999998,11214.345
460,2023-07-13 13:15:00,3084.0,9901.476
461,2023-07-13 13:30:00,11744.0,8365.061
462,2023-07-13 13:45:00,15597.0,8386.984
463,2023-07-13 14:00:00,14575.0,8592.185
464,2023-07-13 14:15:00,14109.0,9365.407
465,2023-07-13 14:30:00,3557.0,8339.31
466,2023-07-13 14:45:00,4914.0,7253.199
467,2023-07-13 15:00:00,12687.000000000002,6084.792
468,2023-07-13 15:15:00,8639.0,5156.407
469,2023-07-13 15:30:00,5271.0,4184.618
470,2023-07-13 15:45:00,1995.0,3448.5632
471,2023-07-13 16:00:00,3315.0000000000005,3329.6572
472,2023-07-13 16:15:00,2232.0,2875.275
473,2023-07-13 16:30:00,1498.0,2056.5767
474,2023-07-13 16:45:00,1606.0,1456.7711
475,2023-07-13 17:00:00,1687.0,1112.5673
476,2023-07-13 17:15:00,1240.0,687.95605
477,2023-07-13 17:30:00,1638.0000000000002,315.89856
478,2023-07-13 17:45:00,1197.0,198.98857
479,2023-07-13 18:00:00,732.0,80.297485
480,2023-07-13 18:15:00,0.0,52.509857
481,2023-07-13 18:30:00,0.0,46.401855
482,2023-07-13 18:45:00,0.0,60.14792
483,2023-07-13 19:00:00,995.0,85.518326
484,2023-07-13 19:15:00,1247.0,119.05483
485,2023-07-13 19:30:00,1148.0,239.04758
486,2023-07-13 19:45:00,1377.0,367.1859
487,2023-07-14 06:00:00,2272.0,477.29492
488,2023-07-14 06:15:00,3964.0,1365.1742
489,2023-07-14 06:30:00,4253.0,1820.2766
490,2023-07-14 06:45:00,5069.0,2455.5393
491,2023-07-14 07:00:00,5229.0,3169.2388
492,2023-07-14 07:15:00,4837.0,4084.9187
493,2023-07-14 07:30:00,5376.0,5263.995
494,2023-07-14 07:45:00,5297.0,6386.75
495,2023-07-14 08:00:00,5235.0,7560.5356
496,2023-07-14 08:15:00,7301.0,8470.004
497,2023-07-14 08:30:00,10286.0,9644.787
498,2023-07-14 08:45:00,10149.0,10364.205
499,2023-07-14 09:00:00,10323.0,10905.467
500,2023-07-14 09:15:00,9635.0,10836.258
501,2023-07-14 09:30:00,10091.0,10619.238
502,2023-07-14 09:45:00,7281.000000000001,10435.905
503,2023-07-14 10:00:00,9125.0,10262.303
504,2023-07-14 10:15:00,11288.0,10684.74
505,2023-07-14 10:30:00,8519.0,9841.98
506,2023-07-14 10:45:00,9500.0,9605.841
507,2023-07-14 11:00:00,8203.0,9690.095
508,2023-07-14 11:15:00,6210.0,9489.312
509,2023-07-14 11:30:00,8774.0,9171.156
510,2023-07-14 11:45:00,7616.0,8156.547
511,2023-07-14 12:00:00,12335.0,8210.758
512,2023-07-14 12:15:00,4557.0,8904.426
513,2023-07-14 12:30:00,9464.0,9390.533
514,2023-07-14 12:45:00,12379.0,9717.276
515,2023-07-14 13:00:00,14892.0,9575.8955
516,2023-07-14 13:15:00,12434.999999999998,10269.966
517,2023-07-14 13:30:00,10507.0,10307.005
518,2023-07-14 13:45:00,10272.0,10902.564
519,2023-07-14 14:00:00,13725.0,10246.144
520,2023-07-14 14:15:00,12536.999999999998,9271.954
521,2023-07-14 14:30:00,8010.0,8185.021
522,2023-07-14 14:45:00,8049.0,7378.2607
523,2023-07-14 15:00:00,3990.0,6851.89
524,2023-07-14 15:15:00,3976.9999999999995,6238.9746
525,2023-07-14 15:30:00,4491.0,5114.799
526,2023-07-14 15:45:00,2260.0,3893.3203
527,2023-07-14 16:00:00,1612.0,3380.7153
528,2023-07-14 16:15:00,1028.0,2522.8303
529,2023-07-14 16:30:00,1370.0,1695.342
530,2023-07-14 16:45:00,1104.0,1027.4326
531,2023-07-14 17:00:00,738.9999999999999,543.612
532,2023-07-14 17:15:00,0.0,283.9511
533,2023-07-14 17:30:00,0.0,115.99323
534,2023-07-14 17:45:00,0.0,41.517998
535,2023-07-14 18:00:00,0.0,13.592365
536,2023-07-14 18:15:00,0.0,-6.0210724
537,2023-07-14 18:30:00,0.0,106.96724
538,2023-07-14 18:45:00,0.0,201.84012
539,2023-07-14 19:00:00,719.0,282.14966
540,2023-07-14 19:15:00,825.0,390.0862
541,2023-07-14 19:30:00,975.0,510.49164
542,2023-07-14 19:45:00,1336.0,631.89575
543,2023-07-15 06:00:00,1217.0,747.4317
544,2023-07-15 06:15:00,937.0,1628.8433
